LON      	LAT     	DEPTH	MAG 	MAGxMAG	EVENTID	AUTHOR   	DATE      	TIME       	DEPFIX	DEPQUAL	AUTHOR   	TYPE  						
-80.842	-0.914	20.7	5.3	28.09	615839573	ISC-EHB  	4/08/1991	45:32.2	      	L1     	ISC      	mb    	ISC      	MS    	4.9			
-73.248	-16.3	70.8	5.1	26.01	615839698	ISC-EHB  	27/08/1991	46:23.2	      	L1     	ISC      	mb    						
-81.572	-4.364	21.9	5.2	27.04	615839710	ISC-EHB  	30/08/1991	16:22.5	      	L1     	ISC      	mb    	ISC      	MS    	4.6			
-74.368	-8.23	165.2	4.9	24.01	615839841	ISC-EHB  	29/09/1991	55:06.8	      	L1     	ISC      	mb    						
-74.798	-7.345	143.1	5.3	28.09	615839877	ISC-EHB  	6/10/1991	48:22.4	      	L1     	ISC      	mb    						
-77.623	-11.5	49.1	4.8	23.04	615839889	ISC-EHB  	9/10/1991	21:58.8	      	L1     	ISC      	mb    						
-74.408	-8.801	147.3	5.2	27.04	615840117	ISC-EHB  	25/11/1991	15:46.0	      	L1     	ISC      	mb    						
-74.466	-10.859	20	4.9	24.01	615840143	ISC-EHB  	30/11/1991	11:00.3	TRUE  	L3     	ISC      	mb    						
-69.31	-15.953	234.3	5.1	26.01	615840155	ISC-EHB  	2/12/1991	27:21.9	      	L1     	ISC      	mb    						
-70.366	-17.503	98.9	5.6	31.36	615840256	ISC-EHB  	15/12/1991	56:06.0	      	L1     	ISC      	mb    						
-75.642	-3.065	141.9	4.6	21.16	615840269	ISC-EHB  	17/12/1991	43:41.3	      	L1     	ISC      	mb    						
-76.417	-13.281	52.6	4.9	24.01	615840684	ISC-EHB  	10/01/1992	03:04.4	      	L1     	ISC      	mb    						
-76.985	-2.172	148.6	5	25	615840707	ISC-EHB  	15/01/1992	18:14.0	      	L1     	ISC      	mb    						
-71.747	-15.741	15	4.9	24.01	615840779	ISC-EHB  	1/02/1992	22:47.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.6			
-74.764	-10.808	35	4.9	24.01	615840886	ISC-EHB  	20/02/1992	03:22:42	TRUE  	L3     	ISC      	mb    						
-75.885	-6.759	35	4.9	24.01	615840923	ISC-EHB  	1/03/1992	15:21.6	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.4			
-74.529	-10.462	120.1	5.1	26.01	615841024	ISC-EHB  	17/03/1992	10:13.3	      	L1     	ISC      	mb    						
-75.902	-4.858	120	4.5	20.25	615841235	ISC-EHB  	22/04/1992	41:21.5	TRUE  	L3     	ISC      	mb    						
-79.943	-9.766	15	4.8	23.04	615841249	ISC-EHB  	24/04/1992	14:31.2	TRUE  	L3     	ISC      	mb    						
-75.962	-12.567	93.1	5.1	26.01	615841290	ISC-EHB  	3/05/1992	40:07.0	      	L1     	ISC      	mb    						
-72.053	-17.183	47.8	4.8	23.04	615841309	ISC-EHB  	6/05/1992	29:48.3	      	L2     	ISC      	mb    						
-69.263	-18.276	117.4	5.4	29.16	615841319	ISC-EHB  	9/05/1992	20:57.0	      	L1     	ISC      	mb    						
-78.791	-9.571	63.2	5.8	33.64	615841334	ISC-EHB  	12/05/1992	46:57.0	      	L1     	ISC      	mb    						
-76.009	-13.595	57.3	5.6	31.36	615841360	ISC-EHB  	16/05/1992	58:01.1	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-70.609	-17.416	78.1	4.8	23.04	615841509	ISC-EHB  	1/06/1992	47:16.7	      	L1     	ISC      	mb    						
-74.881	-10.741	15	5.1	26.01	615841634	ISC-EHB  	16/06/1992	17:54.7	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.2			
-76.637	-3.908	104.1	6	36	615841776	ISC-EHB  	13/07/1992	11:35.6	      	L1     	ISC      	mb    						
-78.537	-10.43	42.2	5.5	30.25	615841798	ISC-EHB  	17/07/1992	46:01.2	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-77.933	-4.684	33.1	5.5	30.25	615841978	ISC-EHB  	17/08/1992	52:07.2	      	L1     	ISC      	mb    	ISC      	MS    	4.5			
-79.899	-2.91	50.5	5	25	615841988	ISC-EHB  	18/08/1992	53:59.9	      	L1     	ISC      	mb    	ISC      	MS    	4.5			
-70.744	-15.554	161.2	4.8	23.04	615842022	ISC-EHB  	22/08/1992	35:42.3	      	L2     	ISC      	mb    						
-76.263	-2.312	160	4.3	18.49	615842047	ISC-EHB  	26/08/1992	52:51.6	      	L2     	ISC      	mb    						
-71.023	-12.405	15	5.1	26.01	615842116	ISC-EHB  	2/09/1992	37:28.4	TRUE  	L3     	ISC      	mb    						
-74.582	-8.734	141.9	4.6	21.16	615842219	ISC-EHB  	15/09/1992	30:25.8	      	L1     	ISC      	mb    						
-78.935	-9.37	48.7	4.9	24.01	615842430	ISC-EHB  	18/10/1992	43:10.8	      	L1     	ISC      	mb    	ISC      	MS    	4.6			
-75.154	-11.491	27.7	5.3	28.09	615842580	ISC-EHB  	6/11/1992	51:41.0	      	L1     	ISC      	mb    	ISC      	MS    	4.8			
-76.494	-13.297	54.3	4.7	22.09	615842705	ISC-EHB  	27/11/1992	49:06.4	      	L2     	ISC      	mb    						
-81.208	-4.229	25	4.7	22.09	615842728	ISC-EHB  	3/12/1992	28:03.0	TRUE  	L1     	ISC      	mb    						
-78.063	-1.032	10	5.7	32.49	615842856	ISC-EHB  	26/12/1992	57:39.8	TRUE  	L1     	ISC      	mb    	ISC      	MS    	5.5			
-80.459	-8.12	32.5	4.9	24.01	615842943	ISC-EHB  	7/01/1993	15:13.0	TRUE  	L1     	ISC      	mb    						
-74.463	-7.929	146.3	4.8	23.04	615843029	ISC-EHB  	20/01/1993	47:40.0	      	L1     	ISC      	mb    						
-74.389	-7.869	151	4.5	20.25	615843074	ISC-EHB  	1/02/1993	54:49.8	      	L2     	ISC      	mb    						
-81.136	-1.754	25	4.6	21.16	615843139	ISC-EHB  	12/02/1993	38:18.4	TRUE  	L3     	ISC      	mb    						
-70.577	-15.468	199	4.5	20.25	615843410	ISC-EHB  	23/03/1993	13:53.0	      	L1     	ISC      	mb    						
-75.167	-13.848	85.1	4.4	19.36	615843504	ISC-EHB  	7/04/1993	30:11.9	      	L2     	ISC      	mb    						
-75.193	-8.084	138	4.5	20.25	615843526	ISC-EHB  	10/04/1993	01:46.2	      	L1     	ISC      	mb    						
-74.53	-7.828	133	4.6	21.16	615843547	ISC-EHB  	12/04/1993	05:54.7	      	L2     	ISC      	mb    						
-76.535	-11.725	101.4	6	36	615843585	ISC-EHB  	18/04/1993	16:23.6	      	L1     	ISC      	mb    						
-79.811	-1.976	88.7	4.4	19.36	615843629	ISC-EHB  	27/04/1993	22:10.0	      	L2     	ISC      	mb    						
-69.422	-15.708	250.7	4.7	22.09	615843654	ISC-EHB  	1/05/1993	43:27.5	      	L1     	ISC      	mb    						
-71.481	-8.523	587.5	5.7	32.49	615843695	ISC-EHB  	6/05/1993	03:20.0	      	L1     	ISC      	mb    						
-79.432	-4.458	95.6	4.7	22.09	615843709	ISC-EHB  	8/05/1993	42:59.9	      	L1     	ISC      	mb    						
-77.297	-1.509	201.6	4.8	23.04	615843838	ISC-EHB  	24/05/1993	10:58.2	      	L1     	ISC      	mb    						
-74.848	-8.699	139.5	4.4	19.36	615843876	ISC-EHB  	30/05/1993	35:30.0	      	L1     	ISC      	mb    						
-69.443	-17.449	158.4	4.6	21.16	615843984	ISC-EHB  	17/06/1993	05:13.0	      	L1     	ISC      	mb    						
-74.079	-11.554	25.9	5.1	26.01	615844270	ISC-EHB  	2/08/1993	15:44:39	TRUE  	L2     	ISC      	mb    	ISC      	MS    	5.1			
-80.451	-1.178	15	4.7	22.09	615844412	ISC-EHB  	20/08/1993	35:09.7	TRUE  	L3     	ISC      	mb    						
-76.288	-4.711	120.4	5.4	29.16	615844549	ISC-EHB  	11/09/1993	14:28.8	      	L1     	ISC      	mb    						
-74.239	-8.175	146.8	4.7	22.09	615844608	ISC-EHB  	18/09/1993	56:26.3	      	L1     	ISC      	mb    						
-75.935	-14.688	29.9	4.9	24.01	615844671	ISC-EHB  	27/09/1993	27:19.9	TRUE  	L3     	ISC      	mb    						
-75.798	-14.121	46	5.4	29.16	615844728	ISC-EHB  	7/10/1993	35:51.1	      	L1     	ISC      	mb    	ISC      	MS    	4.6			
-75.953	-14.148	46.5	5	25	615844747	ISC-EHB  	10/10/1993	42:18.6	      	L1     	ISC      	mb    	ISC      	MS    	5			
-70.812	-16.489	120	5.3	28.09	615844975	ISC-EHB  	13/11/1993	30:55.2	TRUE  	L1     	ISC      	mb    						
-78.094	-4.917	25	4.7	22.09	615845021	ISC-EHB  	21/11/1993	33:07.6	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.7			
-77.239	-4.603	126.2	5	25	615845124	ISC-EHB  	8/12/1993	52:23.8	      	L1     	ISC      	mb    						
-79.014	-9.262	42.5	5	25	615845168	ISC-EHB  	14/12/1993	07:15.7	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-74.292	-15.099	77.7	4.6	21.16	615845190	ISC-EHB  	17/12/1993	49:04.8	      	L1     	ISC      	mb    						
-69.335	-18.544	108.7	5	25	615845216	ISC-EHB  	24/12/1993	04:09.2	      	L1     	ISC      	mb    						
-80.92	-2.417	35	4.6	21.16	615845226	ISC-EHB  	26/12/1993	33:48.3	TRUE  	L3     	ISC      	mb    						
-69.424	-13.372	599.4	6.4	40.96	615845316	ISC-EHB  	10/01/1994	53:51.1	      	L1     	ISC      	mb    						
-77.028	-6.042	120.9	5.6	31.36	615845369	ISC-EHB  	20/01/1994	06:53.5	      	L1     	ISC      	mb    						
-77.997	-1.582	165	5	25	615845390	ISC-EHB  	25/01/1994	41:19.8	      	L1     	ISC      	mb    						
-72.46	-11.708	25	5.2	27.04	615845404	ISC-EHB  	29/01/1994	46:02.7	TRUE  	L3     	ISC      	mb    						
-75.013	-13.2	96.5	4.9	24.01	615845403	ISC-EHB  	29/01/1994	56:25.2	      	L1     	ISC      	mb    						
-69.169	-17.187	167.5	4.9	24.01	615845436	ISC-EHB  	6/02/1994	20:17.2	      	L1     	ISC      	mb    						
-71.003	-18.551	41.5	5.1	26.01	615845460	ISC-EHB  	11/02/1994	48:44.8	      	L1     	ISC      	mb    	ISC      	MS    	5.2			
-76.484	-7.854	137.7	4.6	21.16	615845481	ISC-EHB  	15/02/1994	27:45.3	      	L2     	ISC      	mb    						
-76.849	-12.407	79.2	4.5	20.25	615845574	ISC-EHB  	4/03/1994	08:42.4	      	L2     	ISC      	mb    						
-73.237	-10.599	154	4.7	22.09	615845713	ISC-EHB  	31/03/1994	08:26.4	      	L1     	ISC      	mb    						
-79.305	-8.803	61.3	4.9	24.01	615845749	ISC-EHB  	7/04/1994	26:35.9	      	L1     	ISC      	mb    						
-70.556	-15.207	203.7	5.1	26.01	615845823	ISC-EHB  	20/04/1994	59:12.0	      	L1     	ISC      	mb    						
-74.814	-8.416	134	5.1	26.01	615845909	ISC-EHB  	3/05/1994	41:00.1	      	L1     	ISC      	mb    						
-75.338	-13.672	100	4.6	21.16	615845927	ISC-EHB  	7/05/1994	31:56.7	TRUE  	L3     	ISC      	mb    						
-77.832	-1.452	172.5	4.4	19.36	615845940	ISC-EHB  	8/05/1994	43:21.2	      	L1     	ISC      	mb    						
-78.699	0.366	14.4	5.2	27.04	615845957	ISC-EHB  	11/05/1994	53:28.3	      	L1     	ISC      	mb    	ISC      	MS    	4.5			
-79.212	-2.492	86.6	4.8	23.04	615845961	ISC-EHB  	12/05/1994	27:54.8	      	L1     	ISC      	mb    						
-74.816	-15.808	37	5.5	30.25	615846039	ISC-EHB  	24/05/1994	05:57.7	      	L1     	ISC      	mb    						
-67.51	-13.882	634.7	6.9	47.61	615846191	ISC-EHB  	9/06/1994	33:17.3	      	L1     	ISC      	mb    						
-67.218	-13.925	637.6	5.1	26.01	615846193	ISC-EHB  	9/06/1994	26:32.0	      	L1     	ISC      	mb    						
-67.399	-13.865	628.9	4.3	18.49	615846199	ISC-EHB  	10/06/1994	25:53.9	      	L2     	ISC      	mb    						
-70.309	-15.357	195	5.5	30.25	615846259	ISC-EHB  	16/06/1994	41:28.5	      	L1     	ISC      	mb    						
-78.191	-11.371	40	4.9	24.01	615846291	ISC-EHB  	22/06/1994	34:14.8	TRUE  	L1     	ISC      	mb    						
-67.012	-13.864	644.2	4.4	19.36	615846295	ISC-EHB  	23/06/1994	45:11.1	      	L1     	ISC      	mb    						
-78.315	-1.098	10	5	25	615846361	ISC-EHB  	7/07/1994	54:11.7	TRUE  	L1     	ISC      	mb    	ISC      	MS    	4.7			
-73.013	-16.622	61.1	4.8	23.04	615846367	ISC-EHB  	9/07/1994	47:02.4	      	L2     	ISC      	mb    						
-77.954	-1.467	163	4.5	20.25	615846424	ISC-EHB  	18/07/1994	15:41.9	      	L2     	ISC      	mb    						
-76.142	-10.792	118.7	4.7	22.09	615846529	ISC-EHB  	3/08/1994	51:44.2	      	L1     	ISC      	mb    						
-68.334	-13.89	601.4	5.3	28.09	615846557	ISC-EHB  	8/08/1994	55:40.2	      	L1     	ISC      	mb    						
-72.696	-13.939	80	4.9	24.01	615846568	ISC-EHB  	10/08/1994	29:19.4	TRUE  	L1     	ISC      	mb    						
-70.016	-15.315	221.1	4.4	19.36	615846749	ISC-EHB  	8/09/1994	36:17.8	      	L1     	ISC      	mb    						
-77.425	-2.802	115.2	4.5	20.25	615846802	ISC-EHB  	16/09/1994	19:30.8	      	L2     	ISC      	mb    						
-76.96	-5.757	20	4.7	22.09	615846872	ISC-EHB  	1/10/1994	33:50.9	TRUE  	L3     	ISC      	mb    						
-78.005	-3.873	25	4.9	24.01	615847046	ISC-EHB  	10/10/1994	49:14.2	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-75.733	-9.333	129.2	5.3	28.09	615847102	ISC-EHB  	16/10/1994	06:50.3	      	L1     	ISC      	mb    						
-75.439	-11.078	100.6	4.9	24.01	615847117	ISC-EHB  	18/10/1994	13:07.6	      	L2     	ISC      	mb    						
-75.327	-15.051	43	5.1	26.01	615847177	ISC-EHB  	27/10/1994	46:31.2	      	L1     	ISC      	mb    						
-71.332	-9.44	602.1	5.8	33.64	615847214	ISC-EHB  	4/11/1994	13:21.7	      	L1     	ISC      	mb    						
-75.71	-7.419	132.5	4.5	20.25	615847222	ISC-EHB  	5/11/1994	57:32.1	      	L1     	ISC      	mb    						
-71.314	-9.416	597	5.6	31.36	615847224	ISC-EHB  	5/11/1994	05:29.4	      	L1     	ISC      	mb    						
-80.631	-6.929	24.2	4.9	24.01	615847228	ISC-EHB  	7/11/1994	17:41.4	      	L1     	ISC      	mb    						
-72.459	-15.585	112.6	5.5	30.25	615847258	ISC-EHB  	11/11/1994	48:30.6	      	L1     	ISC      	mb    						
-80.859	-4.73	39	5	25	615847351	ISC-EHB  	26/11/1994	12:43.3	      	L1     	ISC      	mb    	ISC      	MS    	4			
-75.294	-15.363	26.4	5.3	28.09	615847393	ISC-EHB  	6/12/1994	06:08.5	      	L2     	ISC      	mb    	ISC      	MS    	5.1			
-69.58	-17.473	144	5.8	33.64	615847427	ISC-EHB  	12/12/1994	41:56.0	      	L1     	ISC      	mb    						
-80.15	-8.434	47.8	5.1	26.01	615847449	ISC-EHB  	14/12/1994	20:06.0	      	L2     	ISC      	mb    	ISC      	MS    	5			
-71.9	-15.675	15	4.9	24.01	615847507	ISC-EHB  	26/12/1994	57:03.3	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5			
-78.01	-1.624	164	5.4	29.16	615847621	ISC-EHB  	7/01/1995	13:28.8	      	L1     	ISC      	mb    						
-74.323	-8.492	148.6	5	25	615847633	ISC-EHB  	8/01/1995	22:20.2	      	L1     	ISC      	mb    						
-69.334	-16.573	183	5	25	615847653	ISC-EHB  	10/01/1995	03:57.1	      	L2     	ISC      	mb    						
-73.948	-7.958	173.7	5.2	27.04	615847661	ISC-EHB  	11/01/1995	26:26.8	      	L1     	ISC      	mb    						
-78.456	-0.147	15	4.4	19.36	615847673	ISC-EHB  	13/01/1995	13:04.5	TRUE  	L3     	ISC      	mb    						
-69.4	-17.446	169.3	4.7	22.09	615847811	ISC-EHB  	27/01/1995	50:11.6	      	L1     	ISC      	mb    						
-71.292	-15.105	147.2	4.3	18.49	615847839	ISC-EHB  	29/01/1995	51:38.7	      	L2     	ISC      	mb    						
-76.128	-5.78	20.3	5.6	31.36	615847949	ISC-EHB  	12/02/1995	02:08.3	      	L1     	ISC      	mb    	ISC      	MS    	5.3			
-80.724	-1.61	25	4.3	18.49	615847991	ISC-EHB  	14/02/1995	25:37.2	TRUE  	L3     	ISC      	mb    						
-69.376	-17.909	130.5	4.6	21.16	615848003	ISC-EHB  	15/02/1995	21:17.6	      	L1     	ISC      	mb    						
-76.151	-5.803	16.2	5.2	27.04	615848012	ISC-EHB  	16/02/1995	35:19.1	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-74.597	-8.766	152.9	4.3	18.49	615848062	ISC-EHB  	21/02/1995	26:55.6	      	L1     	ISC      	mb    						
-73.276	-15.839	102.6	5.2	27.04	615848063	ISC-EHB  	22/02/1995	05:07.5	      	L1     	ISC      	mb    						
-70.199	-14.773	226	4.6	21.16	615848127	ISC-EHB  	28/02/1995	56:20.2	      	L1     	ISC      	mb    						
-72.437	-11.91	30	4.4	19.36	615848199	ISC-EHB  	9/03/1995	42:26.5	TRUE  	L1     	ISC      	mb    						
-69.189	-18.542	126.9	4.7	22.09	615848212	ISC-EHB  	10/03/1995	21:31.0	      	L1     	ISC      	mb    						
-80.941	-3.681	35.7	4.5	20.25	615848238	ISC-EHB  	13/03/1995	54:32.2	      	L1     	ISC      	mb    	ISC      	MS    	3.4			
-73.369	-16.427	62.1	4.4	19.36	615848311	ISC-EHB  	20/03/1995	35:54.8	      	L2     	ISC      	mb    						
-74.995	-15.983	20	4.8	23.04	615848358	ISC-EHB  	25/03/1995	13:01.5	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5.2			
-79.534	-2.141	92.4	5	25	615848370	ISC-EHB  	26/03/1995	12:32.9	      	L1     	ISC      	mb    						
-74.171	-8.408	153.7	4.3	18.49	615848532	ISC-EHB  	11/04/1995	05:22.4	      	L1     	ISC      	mb    						
-77.503	-1.86	164.3	5.4	29.16	615848561	ISC-EHB  	14/04/1995	13:00.7	      	L1     	ISC      	mb    						
-70.443	-15.212	201.7	5.1	26.01	615848558	ISC-EHB  	14/04/1995	31:48.7	      	L1     	ISC      	mb    						
-72.813	-13.964	95.2	4.1	16.81	615848568	ISC-EHB  	15/04/1995	09:04.6	TRUE  	L3     	ISC      	mb    						
-73.19	-6.187	15	4.6	21.16	615848823	ISC-EHB  	28/04/1995	29:52.3	TRUE  	L3     	ISC      	mb    						
-76.323	-3.848	114.3	4.5	20.25	615848876	ISC-EHB  	1/05/1995	55:44.7	      	L1     	ISC      	mb    						
-76.876	-3.841	101.3	6.4	40.96	615848884	ISC-EHB  	2/05/1995	06:07.2	      	L1     	ISC      	mb    						
-71.24	-9.301	608.2	4.5	20.25	615848978	ISC-EHB  	7/05/1995	00:47.5	      	L1     	ISC      	mb    						
-74.226	-8.931	144.9	4.4	19.36	615849146	ISC-EHB  	18/05/1995	48:41.4	      	L1     	ISC      	mb    						
-78.093	-1.677	158.8	4.2	17.64	615849279	ISC-EHB  	31/05/1995	07:40.6	      	L2     	ISC      	mb    						
-81.052	-6.68	34.3	4.7	22.09	615849398	ISC-EHB  	11/06/1995	48:08.6	      	L1     	ISC      	mb    						
-75.885	-8.348	31.7	5.7	32.49	615849408	ISC-EHB  	12/06/1995	35:49.7	      	L1     	ISC      	mb    	ISC      	MS    	5			
-80.046	-2.999	76.7	4.9	24.01	615849431	ISC-EHB  	14/06/1995	32:07.8	      	L2     	ISC      	mb    						
-80.344	-8.449	33	4.5	20.25	615849485	ISC-EHB  	20/06/1995	04:41.3	TRUE  	L3     	ISC      	mb    						
-77.55	-11.57	69.4	5.6	31.36	615849492	ISC-EHB  	21/06/1995	33:07.2	      	L1     	ISC      	mb    						
-74.596	-9.802	132	5.1	26.01	615849595	ISC-EHB  	2/07/1995	14:18.3	      	L1     	ISC      	mb    						
-69.357	-17.209	176.6	4.5	20.25	615849678	ISC-EHB  	8/07/1995	09:02.9	      	L1     	ISC      	mb    						
-80.048	0.58	20	4.9	24.01	615849790	ISC-EHB  	20/07/1995	13:37.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.8			
-78.272	-10.503	60.3	5.6	31.36	615849932	ISC-EHB  	31/07/1995	48:31.8	      	L1     	ISC      	mb    						
-75.791	-14.41	61.6	4.5	20.25	615850052	ISC-EHB  	10/08/1995	55:46.4	      	L2     	ISC      	mb    						
-77.873	-1.369	173.8	4.1	16.81	615850066	ISC-EHB  	12/08/1995	04:19.4	      	L2     	ISC      	mb    						
-80.496	-2.617	63.2	4.5	20.25	615850081	ISC-EHB  	13/08/1995	54:01.5	      	L2     	ISC      	mb    						
-73.43	-11.867	24.7	5	25	615850149	ISC-EHB  	17/08/1995	11:30.3	      	L1     	ISC      	mb    	ISC      	MS    	5.6			
-69.412	-18.09	123.6	4.3	18.49	615850148	ISC-EHB  	17/08/1995	29:09.8	      	L1     	ISC      	mb    						
-73.608	-16.345	66.6	4.5	20.25	615850215	ISC-EHB  	20/08/1995	19:43:56	      	L2     	ISC      	mb    						
-72.648	-16.911	58.3	4.6	21.16	615850225	ISC-EHB  	21/08/1995	09:37.9	      	L2     	ISC      	mb    	ISC      	MS    	4.1			
-71.268	-16.571	94.7	4.4	19.36	615850326	ISC-EHB  	31/08/1995	19:02.4	      	L1     	ISC      	mb    						
-74.863	-13.573	102.1	5	25	615850336	ISC-EHB  	1/09/1995	18:04.9	      	L1     	ISC      	mb    						
-72.036	-15.881	116.6	4.7	22.09	615850348	ISC-EHB  	3/09/1995	31:42.3	      	L1     	ISC      	mb    						
-71.711	-16.675	82.4	4.5	20.25	615850402	ISC-EHB  	9/09/1995	15:29.6	      	L1     	ISC      	mb    						
-78.557	-10.728	66.9	6.1	37.21	615850531	ISC-EHB  	23/09/1995	31:58.2	      	L1     	ISC      	mb    						
-80.041	-8.98	25.4	4.3	18.49	615850542	ISC-EHB  	24/09/1995	46:41.5	TRUE  	L3     	ISC      	mb    						
-78.467	-10.738	66.7	4.6	21.16	615850533	ISC-EHB  	24/09/1995	17:53.3	      	L1     	ISC      	mb    						
-77.707	-11.458	55.8	4.6	21.16	615850583	ISC-EHB  	27/09/1995	21:47.5	      	L1     	ISC      	mb    						
-77.822	-2.735	15	5	25	615850640	ISC-EHB  	3/10/1995	33:52.0	TRUE  	L1     	ISC      	mb    						
-77.841	-2.841	15	4.8	23.04	615850644	ISC-EHB  	3/10/1995	20:25.3	TRUE  	L1     	ISC      	mb    	ISC      	MS    	5.4			
-77.872	-2.829	15	5.1	26.01	615850647	ISC-EHB  	3/10/1995	27:25.4	TRUE  	L1     	ISC      	mb    						
-78.022	-2.907	15	4.6	21.16	615850652	ISC-EHB  	3/10/1995	30:52.2	TRUE  	L3     	ISC      	mb    						
-77.827	-2.798	15.2	5.9	34.81	615850658	ISC-EHB  	3/10/1995	44:59.0	      	L1     	ISC      	mb    	ISC      	MS    	6.2			
-78.216	-3.108	16.5	4.3	18.49	615850662	ISC-EHB  	3/10/1995	07:49.8	      	L2     	ISC      	mb    						
-77.797	-2.67	20	5.5	30.25	615850637	ISC-EHB  	3/10/1995	57:02.8	TRUE  	L1     	ISC      	mb    						
-77.839	-2.882	20	4.7	22.09	615850665	ISC-EHB  	3/10/1995	01:00.8	TRUE  	L1     	ISC      	mb    	ISC      	MS    	5.6			
-77.903	-2.876	20	4.5	20.25	615850671	ISC-EHB  	3/10/1995	08:58.4	TRUE  	L1     	ISC      	mb    						
-77.844	-2.8	25	6.3	39.69	615850636	ISC-EHB  	3/10/1995	51:25.1	TRUE  	L2     	ISC      	mb    	ISC      	MS    	7			
-77.9	-2.551	25	4.8	23.04	615850638	ISC-EHB  	3/10/1995	10:47.3	TRUE  	L3     	ISC      	mb    						
-77.958	-2.847	25	4.1	16.81	615850639	ISC-EHB  	3/10/1995	33:38.1	TRUE  	L3     	ISC      	mb    						
-78.104	-3.134	25	4.4	19.36	615850642	ISC-EHB  	3/10/1995	26:23.4	TRUE  	L3     	ISC      	mb    						
-77.889	-2.806	25	4.4	19.36	615850643	ISC-EHB  	3/10/1995	58:19.7	TRUE  	L3     	ISC      	mb    						
-78.069	-2.815	25	4.6	21.16	615850648	ISC-EHB  	3/10/1995	31:48.1	TRUE  	L3     	ISC      	mb    						
-77.896	-2.671	25	4.1	16.81	615850649	ISC-EHB  	3/10/1995	10:17.3	TRUE  	L3     	ISC      	mb    						
-77.97	-2.806	25	4.6	21.16	615850654	ISC-EHB  	3/10/1995	07:01.0	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.3			
-77.974	-3.021	25	4.3	18.49	615850656	ISC-EHB  	3/10/1995	12:21.0	TRUE  	L3     	ISC      	mb    						
-77.828	-2.828	25	4.6	21.16	615850657	ISC-EHB  	3/10/1995	40:15.8	TRUE  	L3     	ISC      	mb    						
-77.625	-2.481	25	4.3	18.49	615850659	ISC-EHB  	3/10/1995	21:12.9	TRUE  	L3     	ISC      	mb    						
-77.976	-2.967	25	4.6	21.16	615850661	ISC-EHB  	3/10/1995	29:28.6	TRUE  	L3     	ISC      	mb    						
-77.773	-2.962	25	4.5	20.25	615850666	ISC-EHB  	3/10/1995	04:26.9	TRUE  	L1     	ISC      	mb    						
-77.89	-2.763	25	4.4	19.36	615850667	ISC-EHB  	3/10/1995	13:57.0	TRUE  	L3     	ISC      	mb    						
-77.84	-2.732	25	4.4	19.36	615850676	ISC-EHB  	4/10/1995	18:58.4	TRUE  	L3     	ISC      	mb    						
-77.569	-2.402	25	4.2	17.64	615850677	ISC-EHB  	4/10/1995	23:15.3	TRUE  	L3     	ISC      	mb    						
-77.818	-2.7	25	4.9	24.01	615850679	ISC-EHB  	4/10/1995	38:09.8	TRUE  	L3     	ISC      	mb    						
-78.005	-3.103	100	4.3	18.49	615850690	ISC-EHB  	4/10/1995	59:59.3	TRUE  	L3     	ISC      	mb    						
-77.904	-3.021	20	4.2	17.64	615850692	ISC-EHB  	5/10/1995	13:15.4	TRUE  	L3     	ISC      	mb    						
-77.825	-2.813	20	4.8	23.04	615850694	ISC-EHB  	5/10/1995	45:18.1	TRUE  	L1     	ISC      	mb    						
